Price,Close
Ticker,IBM
Date,
1980-01-02,4.123342037200928
1980-01-03,4.189316272735596
1980-01-04,4.1810712814331055
1980-01-07,4.164575099945068
1980-01-08,4.4449663162231445
1980-01-09,4.313015937805176
1980-01-10,4.45320987701416
1980-01-11,4.420218467712402
1980-01-14,4.411975860595703
1980-01-15,4.6263909339904785
1980-01-16,4.618144989013672
1980-01-17,4.56866455078125
1980-01-18,4.593406677246094
1980-01-21,4.552170276641846
1980-01-22,4.552170276641846
1980-01-23,4.700610637664795
1980-01-24,4.659377574920654
1980-01-25,4.6263909339904785
1980-01-28,4.684119701385498
1980-01-29,4.642885684967041
1980-01-30,4.642885684967041
1980-01-31,4.527430057525635
1980-02-01,4.576910018920898
1980-02-04,4.560419082641602
1980-02-05,4.593406677246094
1980-02-06,4.567349910736084
1980-02-07,4.483855247497559
1980-02-08,4.492205619812012
1980-02-11,4.45880651473999
1980-02-12,4.600754261016846
1980-02-13,4.634150505065918
1980-02-14,4.550655364990234
1980-02-15,4.517256736755371
1980-02-19,4.475502014160156
1980-02-20,4.492205619812012
1980-02-21,4.425405502319336
1980-02-22,4.408707618713379
1980-02-25,4.350256443023682
1980-02-26,4.341907501220703
1980-02-27,4.141514301300049
1980-02-28,4.233360767364502
1980-02-29,4.241710186004639
1980-03-03,4.191609859466553
1980-03-04,4.225008487701416
1980-03-05,4.141514301300049
1980-03-06,4.083062648773193
1980-03-07,4.074714183807373
1980-03-10,4.116461277008057
1980-03-11,4.1582112312316895
1980-03-12,4.099762439727783
1980-03-13,4.016265869140625
1980-03-14,3.999563694000244
1980-03-17,3.949465751647949
1980-03-18,3.98286509513855
1980-03-19,3.9327681064605713
1980-03-20,3.8910164833068848
1980-03-21,3.790821075439453
1980-03-24,3.6154720783233643
1980-03-25,3.6572225093841553
1980-03-26,3.5403246879577637
1980-03-27,3.8409180641174316
1980-03-28,3.732370376586914
1980-03-31,3.72402024269104
1980-04-01,3.66557240486145
1980-04-02,3.707322835922241
1980-04-03,3.66557240486145
1980-04-07,3.5653762817382812
1980-04-08,3.5737240314483643
1980-04-09,3.6488711833953857
1980-04-10,3.6238245964050293
1980-04-11,3.5737240314483643
1980-04-14,3.5403246879577637
1980-04-15,3.473524332046509
1980-04-16,3.415076732635498
1980-04-17,3.4234261512756348
1980-04-18,3.4234261512756348
1980-04-21,3.4234261512756348
1980-04-22,3.5987744331359863
1980-04-23,3.5737240314483643
1980-04-24,3.590424060821533
1980-04-25,3.698972225189209
1980-04-28,3.640521287918091
1980-04-29,3.66557240486145
1980-04-30,3.66557240486145
1980-05-01,3.632174015045166
1980-05-02,3.607126235961914
1980-05-05,3.698972225189209
1980-05-06,3.66557240486145
1980-05-07,3.6822714805603027
1980-05-08,3.655808687210083
1980-05-09,3.5370593070983887
1980-05-12,3.545541763305664
1980-05-13,3.6133980751037598
1980-05-14,3.5964317321777344
1980-05-15,3.5625035762786865
