Price,Close
Ticker,NUE
Date,
1980-03-17,0.3629681468009949
1980-03-18,0.3677128851413727
1980-03-19,0.37957438826560974
1980-03-20,0.3748299479484558
1980-03-21,0.3677128851413727
1980-03-24,0.35347893834114075
1980-03-25,0.32856908440589905
1980-03-26,0.3297554552555084
1980-03-27,0.30128729343414307
1980-03-28,0.339245080947876
1980-03-31,0.35229283571243286
1980-04-01,0.37008529901504517
1980-04-02,0.37008529901504517
1980-04-03,0.37601616978645325
1980-04-07,0.36889898777008057
1980-04-08,0.35229283571243286
1980-04-09,0.34636184573173523
1980-04-10,0.35229283571243286
1980-04-11,0.3558511734008789
1980-04-14,0.3487342298030853
1980-04-15,0.34636184573173523
1980-04-16,0.34636184573173523
1980-04-17,0.3404310941696167
1980-04-18,0.33687227964401245
1980-04-21,0.3238247334957123
1980-04-22,0.3321279287338257
1980-04-23,0.34517568349838257
1980-04-24,0.35347893834114075
1980-04-25,0.3558511734008789
1980-04-28,0.37008529901504517
1980-04-29,0.37127140164375305
1980-04-30,0.38906407356262207
1980-05-01,0.3748299479484558
1980-05-02,0.372457355260849
1980-05-05,0.38669171929359436
1980-05-06,0.39855343103408813
1980-05-07,0.4163459241390228
1980-05-08,0.41753238439559937
1980-05-09,0.40804243087768555
1980-05-12,0.4021120071411133
1980-05-13,0.41753238439559937
1980-05-14,0.4305800795555115
1980-05-15,0.4460003972053528
1980-05-16,0.4400693476200104
1980-05-19,0.44481393694877625
1980-05-20,0.4258352220058441
1980-05-21,0.42227643728256226
1980-05-22,0.4293937087059021
1980-05-23,0.4412553310394287
1980-05-27,0.43769729137420654
1980-05-28,0.43651074171066284
1980-05-29,0.4341385066509247
1980-05-30,0.4305800795555115
1980-06-02,0.43176618218421936
1980-06-03,0.43295249342918396
1980-06-04,0.43651074171066284
1980-06-05,0.4412553310394287
1980-06-06,0.43769729137420654
1980-06-09,0.4412553310394287
1980-06-10,0.44718629121780396
1980-06-11,0.4460003972053528
1980-06-12,0.4460003972053528
1980-06-13,0.4424416422843933
1980-06-16,0.43888312578201294
1980-06-17,0.4400693476200104
1980-06-18,0.435324490070343
1980-06-19,0.43176618218421936
1980-06-20,0.4305800795555115
1980-06-23,0.44955867528915405
1980-06-24,0.46023455262184143
1980-06-25,0.4614205062389374
1980-06-26,0.4614205062389374
1980-06-27,0.45548927783966064
1980-06-30,0.4483721852302551
1980-07-01,0.4507448375225067
1980-07-02,0.45311757922172546
1980-07-03,0.45786166191101074
1980-07-07,0.47209545969963074
1980-07-08,0.481585830450058
1980-07-09,0.4910743832588196
1980-07-10,0.4981916546821594
1980-07-11,0.5195424556732178
1980-07-14,0.5408939719200134
1980-07-15,0.5361489653587341
1980-07-16,0.5408939719200134
1980-07-17,0.5361489653587341
1980-07-18,0.5551276206970215
1980-07-21,0.5527557134628296
1980-07-22,0.5610585808753967
1980-07-23,0.5527557134628296
1980-07-24,0.5527557134628296
1980-07-25,0.5468248724937439
1980-07-28,0.5444521307945251
1980-07-29,0.549197256565094
1980-07-30,0.5598723292350769
1980-07-31,0.557500422000885
1980-08-01,0.5598723292350769
1980-08-04,0.5586864352226257
1980-08-05,0.5741066932678223
1980-08-06,0.5824098587036133
1980-08-07,0.597830057144165
1980-08-08,0.5835961103439331
1980-08-11,0.5883405804634094
1980-08-12,0.5954577326774597
1980-08-13,0.5930848717689514
1980-08-14,0.5930848717689514
1980-08-15,0.5918985605239868
1980-08-18,0.5835961103439331
1980-08-19,0.5717341303825378
1980-08-20,0.5503829121589661
1980-08-21,0.5622448921203613
1980-08-22,0.5788511633872986
1980-08-25,0.5717341303825378
1980-08-26,0.5598723292350769
1980-08-27,0.5385215282440186
1980-08-28,0.5278457999229431
1980-08-29,0.5278457999229431
1980-09-02,0.5408939719200134
1980-09-03,0.5764789581298828
1980-09-04,0.5764789581298828
1980-09-05,0.5693620443344116
1980-09-08,0.5503829121589661
1980-09-09,0.5480106472969055
1980-09-10,0.5622448921203613
1980-09-11,0.5669892430305481
1980-09-12,0.5610585808753967
1980-09-15,0.5527557134628296
1980-09-16,0.557500422000885
1980-09-17,0.5634310841560364
1980-09-18,0.5717341303825378
1980-09-19,0.5764789581298828
1980-09-22,0.5954577326774597
1980-09-23,0.5966437458992004
1980-09-24,0.5918985605239868
1980-09-25,0.5918985605239868
1980-09-26,0.5883405804634094
1980-09-29,0.5551276206970215
1980-09-30,0.5681756734848022
1980-10-01,0.5729205012321472
1980-10-02,0.5764789581298828
1980-10-03,0.5752930045127869
1980-10-06,0.5966437458992004
1980-10-07,0.6108779311180115
1980-10-08,0.597830057144165
1980-10-09,0.5883405804634094
1980-10-10,0.5859677791595459
1980-10-13,0.5883405804634094
1980-10-14,0.6002019643783569
1980-10-15,0.5954577326774597
1980-10-16,0.5764789581298828
1980-10-17,0.5717341303825378
1980-10-20,0.5693620443344116
1980-10-21,0.5693620443344116
1980-10-22,0.5669892430305481
1980-10-23,0.5610585808753967
1980-10-24,0.5598723292350769
1980-10-27,0.5610585808753967
1980-10-28,0.5586864352226257
1980-10-29,0.5693620443344116
1980-10-30,0.5764789581298828
1980-10-31,0.5693620443344116
1980-11-03,0.5764789581298828
1980-11-05,0.6073187589645386
1980-11-06,0.6073187589645386
1980-11-07,0.6025753021240234
1980-11-10,0.606133222579956
1980-11-11,0.616809070110321
1980-11-12,0.6547660827636719
1980-11-13,0.6879792213439941
1980-11-14,0.6879792213439941
1980-11-17,0.6690000891685486
1980-11-18,0.6844202876091003
1980-11-19,0.6761173009872437
1980-11-20,0.6773027777671814
1980-11-21,0.6642554998397827
1980-11-24,0.6571381688117981
1980-11-25,0.6642554998397827
1980-11-26,0.6547660827636719
1980-11-28,0.6452771425247192
1980-12-01,0.638159990310669
1980-12-02,0.6262982487678528
1980-12-03,0.6322289705276489
1980-12-04,0.6298571228981018
1980-12-05,0.616809070110321
1980-12-08,0.5954577326774597
1980-12-09,0.5930848717689514
1980-12-10,0.6073187589645386
1980-12-11,0.6002019643783569
1980-12-12,0.5990157723426819
1980-12-15,0.6191810965538025
1980-12-16,0.6191810965538025
1980-12-17,0.613250195980072
1980-12-18,0.6179949045181274
1980-12-19,0.6262982487678528
1980-12-22,0.6310428977012634
1980-12-23,0.6523939967155457
1980-12-24,0.6618837118148804
1980-12-26,0.6618837118148804
1980-12-29,0.6595113277435303
1980-12-30,0.6606969833374023
1980-12-31,0.6630691885948181
1981-01-02,0.6666280627250671
1981-01-05,0.6761173009872437
1981-01-06,0.6903510689735413
1981-01-07,0.6642554998397827
1981-01-08,0.6571381688117981
1981-01-09,0.6618837118148804
1981-01-12,0.6642554998397827
1981-01-13,0.6630691885948181
1981-01-14,0.6761173009872437
1981-01-15,0.6832340955734253
1981-01-16,0.6903510689735413
1981-01-19,0.6986545324325562
1981-01-20,0.6962817907333374
1981-01-21,0.6832340955734253
1981-01-22,0.6832340955734253
1981-01-23,0.6808621883392334
1981-01-26,0.6820482015609741
1981-01-27,0.6761173009872437
1981-01-28,0.6642554998397827
1981-01-29,0.6666280627250671
1981-01-30,0.6500211358070374
1981-02-02,0.6215530037879944
1981-02-03,0.6405320167541504
1981-02-04,0.6547660827636719
1981-02-05,0.6571381688117981
1981-02-06,0.6523939967155457
1981-02-09,0.6500211358070374
1981-02-10,0.6476490497589111
1981-02-11,0.6476490497589111
1981-02-12,0.6500211358070374
1981-02-13,0.6512080430984497
1981-02-17,0.6523939967155457
1981-02-18,0.6523939967155457
1981-02-19,0.6523939967155457
1981-02-20,0.6535802483558655
1981-02-23,0.6523939967155457
1981-02-24,0.6523939967155457
1981-02-25,0.6535802483558655
1981-02-26,0.6713722348213196
1981-02-27,0.6595113277435303
1981-03-02,0.6357868909835815
1981-03-03,0.6286702156066895
1981-03-04,0.6239259839057922
1981-03-05,0.6144362688064575
1981-03-06,0.6239259839057922
1981-03-09,0.6191810965538025
1981-03-10,0.6144362688064575
1981-03-11,0.616809070110321
1981-03-12,0.6334149837493896
1981-03-13,0.6357868909835815
1981-03-16,0.6262982487678528
1981-03-17,0.6179949045181274
1981-03-18,0.6215530037879944
1981-03-19,0.6215530037879944
1981-03-20,0.6286702156066895
1981-03-23,0.6310428977012634
1981-03-24,0.638159990310669
1981-03-25,0.6571381688117981
1981-03-26,0.6595113277435303
1981-03-27,0.6547660827636719
1981-03-30,0.6666280627250671
1981-03-31,0.6927234530448914
1981-04-01,0.6927234530448914
1981-04-02,0.7045849561691284
1981-04-03,0.7128883004188538
1981-04-06,0.7022128105163574
1981-04-07,0.7140746712684631
1981-04-08,0.7401705980300903
1981-04-09,0.7567762732505798
1981-04-10,0.7401705980300903
1981-04-13,0.7366120219230652
1981-04-14,0.7366120219230652
1981-04-15,0.7425428032875061
1981-04-16,0.7425428032875061
1981-04-20,0.7496594190597534
1981-04-21,0.7591490745544434
1981-04-22,0.7615216374397278
1981-04-23,0.7567762732505798
1981-04-24,0.7567762732505798
1981-04-27,0.7579633593559265
1981-04-28,0.7544042468070984
1981-04-29,0.7437291145324707
1981-04-30,0.7306809425354004
1981-05-01,0.7117023468017578
1981-05-04,0.7045849561691284
1981-05-05,0.7033990621566772
1981-05-06,0.7069574594497681
1981-05-07,0.7140746712684631
1981-05-08,0.7117023468017578
1981-05-11,0.7022128105163574
1981-05-12,0.7045849561691284
1981-05-13,0.7164469957351685
1981-05-14,0.7140746712684631
1981-05-15,0.7140746712684631
1981-05-18,0.7211914658546448
1981-05-19,0.7306809425354004
1981-05-20,0.7354252934455872
1981-05-21,0.7366120219230652
1981-05-22,0.7354252934455872
1981-05-26,0.7330533266067505
1981-05-27,0.7354252934455872
1981-05-28,0.7472877502441406
1981-05-29,0.7544042468070984
1981-06-01,0.7508461475372314
1981-06-02,0.7508461475372314
1981-06-03,0.7508461475372314
1981-06-04,0.7496594190597534
1981-06-05,0.7520323395729065
1981-06-08,0.7745696306228638
1981-06-09,0.7710109949111938
1981-06-10,0.7757559418678284
1981-06-11,0.7721970677375793
1981-06-12,0.7710109949111938
1981-06-15,0.7686388492584229
1981-06-16,0.7662664651870728
1981-06-17,0.7496594190597534
1981-06-18,0.7425428032875061
1981-06-19,0.7330533266067505
1981-06-22,0.7437291145324707
1981-06-23,0.7710109949111938
1981-06-24,0.7638937830924988
1981-06-25,0.7674527764320374
1981-06-26,0.7757559418678284
1981-06-29,0.7733837962150574
1981-06-30,0.7662664651870728
1981-07-01,0.7591490745544434
1981-07-02,0.7520323395729065
1981-07-06,0.7306809425354004
1981-07-07,0.7235643863677979
1981-07-08,0.7164469957351685
1981-07-09,0.7176328301429749
1981-07-10,0.7235643863677979
1981-07-13,0.7283087968826294
1981-07-14,0.7259362936019897
1981-07-15,0.7330533266067505
1981-07-16,0.7259362936019897
1981-07-17,0.7259362936019897
1981-07-20,0.7069574594497681
1981-07-21,0.6832340955734253
1981-07-22,0.6808621883392334
1981-07-23,0.6832340955734253
1981-07-24,0.6808621883392334
1981-07-27,0.6820482015609741
1981-07-28,0.6642554998397827
1981-07-29,0.6452771425247192
1981-07-30,0.6429042816162109
1981-07-31,0.6405320167541504
1981-08-03,0.638159990310669
1981-08-04,0.6417184472084045
1981-08-05,0.6547660827636719
1981-08-06,0.6808621883392334
1981-08-07,0.6796760559082031
1981-08-10,0.6879792213439941
1981-08-11,0.6879792213439941
1981-08-12,0.6808621883392334
1981-08-13,0.6796760559082031
1981-08-14,0.6761173009872437
1981-08-17,0.6642554998397827
1981-08-18,0.6630691885948181
1981-08-19,0.6618837118148804
1981-08-20,0.6618837118148804
1981-08-21,0.6618837118148804
1981-08-24,0.6239259839057922
1981-08-25,0.6191810965538025
1981-08-26,0.6120635867118835
1981-08-27,0.6073187589645386
1981-08-28,0.6239259839057922
1981-08-31,0.6239259839057922
1981-09-01,0.6120635867118835
1981-09-02,0.6085062026977539
1981-09-03,0.6085062026977539
1981-09-04,0.6002019643783569
1981-09-08,0.581223726272583
1981-09-09,0.5622448921203613
1981-09-10,0.5646169781684875
1981-09-11,0.5669892430305481
1981-09-14,0.5527557134628296
1981-09-15,0.5527557134628296
1981-09-16,0.5302184224128723
1981-09-17,0.5005640983581543
1981-09-18,0.4934466779232025
1981-09-21,0.4981916546821594
1981-09-22,0.5029362440109253
1981-09-23,0.4934466779232025
1981-09-24,0.49226051568984985
1981-09-25,0.4839574992656708
1981-09-28,0.4934466779232025
1981-09-29,0.5076805949211121
1981-09-30,0.5147977471351624
1981-10-01,0.5171703696250916
1981-10-02,0.5219149589538574
1981-10-05,0.5266597867012024
1981-10-06,0.5266597867012024
1981-10-07,0.5314046144485474
1981-10-08,0.5408939719200134
1981-10-09,0.5468248724937439
1981-10-12,0.5456384420394897
1981-10-13,0.5503829121589661
1981-10-14,0.5468248724937439
1981-10-15,0.5408939719200134
1981-10-16,0.5456384420394897
1981-10-19,0.5385215282440186
1981-10-20,0.5385215282440186
1981-10-21,0.5408939719200134
1981-10-22,0.5195424556732178
1981-10-23,0.5195424556732178
1981-10-26,0.5053086280822754
1981-10-27,0.5076805949211121
1981-10-28,0.510053277015686
1981-10-29,0.5053086280822754
1981-10-30,0.5029362440109253
1981-11-02,0.5195424556732178
1981-11-03,0.5242875814437866
1981-11-04,0.5242875814437866
1981-11-05,0.5337764024734497
1981-11-06,0.5314046144485474
1981-11-09,0.5219149589538574
1981-11-10,0.5219149589538574
1981-11-11,0.5195424556732178
1981-11-12,0.5171703696250916
1981-11-13,0.510053277015686
1981-11-16,0.4756543040275574
1981-11-17,0.4839574992656708
1981-11-18,0.4958193302154541
1981-11-19,0.4958193302154541
1981-11-20,0.510053277015686
1981-11-23,0.5266597867012024
1981-11-24,0.5408939719200134
1981-11-25,0.5539419651031494
1981-11-27,0.5681756734848022
1981-11-30,0.5788511633872986
1981-12-01,0.5954577326774597
1981-12-02,0.5895265936851501
1981-12-03,0.5930848717689514
1981-12-04,0.6002019643783569
1981-12-07,0.5990157723426819
1981-12-08,0.6073187589645386
1981-12-09,0.5930848717689514
1981-12-10,0.5741066932678223
1981-12-11,0.5646169781684875
1981-12-14,0.5527557134628296
1981-12-15,0.5551276206970215
1981-12-16,0.5551276206970215
1981-12-17,0.5741066932678223
1981-12-18,0.5835961103439331
1981-12-21,0.5918985605239868
1981-12-22,0.5835961103439331
1981-12-23,0.5634310841560364
1981-12-24,0.557500422000885
1981-12-28,0.5598723292350769
1981-12-29,0.557500422000885
1981-12-30,0.5563140511512756
1981-12-31,0.5669892430305481
1982-01-04,0.5693620443344116
1982-01-05,0.5681756734848022
1982-01-06,0.5527557134628296
1982-01-07,0.5527557134628296
1982-01-08,0.557500422000885
1982-01-11,0.557500422000885
1982-01-12,0.5361489653587341
1982-01-13,0.5029362440109253
1982-01-14,0.4934466779232025
1982-01-15,0.5171703696250916
1982-01-18,0.5361489653587341
1982-01-19,0.5408939719200134
1982-01-20,0.5195424556732178
1982-01-21,0.5171703696250916
1982-01-22,0.5053086280822754
1982-01-25,0.47921252250671387
1982-01-26,0.4863300621509552
1982-01-27,0.499377965927124
1982-01-28,0.5337764024734497
1982-01-29,0.5420795679092407
1982-02-01,0.5266597867012024
1982-02-02,0.5314046144485474
1982-02-03,0.5076805949211121
1982-02-04,0.4839574992656708
1982-02-05,0.5219149589538574
1982-02-08,0.4934466779232025
1982-02-09,0.4887026250362396
1982-02-10,0.49226051568984985
1982-02-11,0.4863300621509552
1982-02-12,0.4839574992656708
1982-02-16,0.47684043645858765
1982-02-17,0.47446826100349426
1982-02-18,0.4887026250362396
1982-02-19,0.48277145624160767
1982-02-22,0.4697237014770508
1982-02-23,0.4483721852302551
1982-02-24,0.4507448375225067
1982-02-25,0.45667564868927
1982-02-26,0.45667564868927
1982-03-01,0.481585830450058
1982-03-02,0.4887026250362396
1982-03-03,0.4649786651134491
1982-03-04,0.45786166191101074
1982-03-05,0.46023455262184143
1982-03-08,0.45548927783966064
1982-03-09,0.4697237014770508
1982-03-10,0.4649786651134491
1982-03-11,0.4460003972053528
1982-03-12,0.4341385066509247
1982-03-15,0.4293937087059021
1982-03-16,0.4246490001678467
1982-03-17,0.4116012156009674
1982-03-18,0.40804243087768555
1982-03-19,0.4163459241390228
1982-03-22,0.4270213544368744
1982-03-23,0.4460003972053528
1982-03-24,0.4258352220058441
1982-03-25,0.42346304655075073
1982-03-26,0.4151594936847687
1982-03-29,0.41278737783432007
1982-03-30,0.4293937087059021
1982-03-31,0.41753238439559937
1982-04-01,0.4246490001678467
1982-04-02,0.4270213544368744
1982-04-05,0.4246490001678467
1982-04-06,0.42227643728256226
1982-04-07,0.43176618218421936
1982-04-08,0.4460003972053528
1982-04-12,0.43651074171066284
1982-04-13,0.4436277449131012
1982-04-14,0.4483721852302551
1982-04-15,0.462606281042099
1982-04-16,0.45667564868927
1982-04-19,0.4519314467906952
1982-04-20,0.435324490070343
